Activity,Duration_min,HeartRate_bpm,Weight_kg,Height_cm,MET,CaloriesBurned
Cycling,39.38841960993066,158.88823973205888,68.98141761442739,176.63325400008532,7.5,315.59891480264326
Cycling,63.46065067651414,135.08488275125637,46.24811659862001,174.51781660323624,7.5,384.5237344885528
Running,56.94236637959282,150.33290181504358,80.04260199796842,179.5769783531325,9.8,777.0193965491779
Workout,36.07344887949255,127.26363502906706,85.47596743446381,166.29232432027078,6.0,294.4130838691124
Cycling,67.63567794903878,173.29811705805992,58.87779336761789,159.67569825142527,7.5,513.1999090503685
Workout,77.46041247150913,77.07479869484129,42.08154112492896,171.21233522755958,6.0,326.42171957397943
Running,5.0,139.40443878209337,74.25335368163542,161.2709700314849,,69.47704973871895
Workout,58.64580170132558,163.54373709378996,56.92289072986288,170.89851639324644,6.0,366.36508753499805
Walking,26.140316053370018,,71.425385541023,158.3719669311636,3.5,115.45919101295357
Yoga,56.01496042646599,137.5589673254228,91.42604559880445,156.71594148035797,2.5,228.6732726768281
Cycling,64.76475881292863,119.14970468582479,46.44430904973379,177.16445983497485,7.5,350.7334164062973
Yoga,22.46014810978896,130.51721269666544,55.44054944225211,,2.5,66.55627204243314
Workout,5.0,88.20358467159238,62.66624487741861,,6.0,63.533265455791856
Cycling,56.7086817643173,112.03921668450772,80.50014033630731,170.86030970159445,7.5,552.1620925810523
Workout,42.708049649672226,,107.66740555463932,,6.0,453.36602729492955
Walking,6.631224921947435,146.72809977573246,67.96502224519553,146.0735514756537,3.5,40.01286139557946
Running,90.59129010925645,115.71575601780664,45.41332711130576,179.8565912184744,9.8,680.9174914465865
Cycling,52.48838824513104,116.4381112515045,60.853743508985325,155.6516033142759,7.5,372.069809398334
Walking,53.402000802503046,120.5519159928715,55.70163816514419,,3.5,176.8153314646564
Walking,67.31635505124098,111.28388243711706,73.65902573222948,158.09059198456106,3.5,282.5896964156707
Cycling,28.38352094306996,136.72555673154244,69.5226164395872,157.28836787281517,7.5,227.28897732031334
Workout,,139.44078673582274,52.49823958394482,171.6861611191293,6.0,250.82467816591696
Walking,13.61356172440474,150.62546449304398,54.998174909034425,170.3846503677773,3.5,43.784602067933434
,27.84103105429631,146.31875205719857,60.67931332910794,153.5490245280631,2.5,90.05158333933335
Walking,47.71320000938476,143.8189436246175,62.12770027924701,179.36759120537792,3.5,149.44990386532484
Workout,6.694306657350957,121.77579165006391,64.49373300596507,162.93954334623928,6.0,54.952995772346526
Workout,27.274209086438375,120.17240624155303,65.586478582333,165.68928667039359,6.0,200.11572346610802
Yoga,,108.21972494128859,79.81820645281445,,2.5,66.46568509019998
Walking,42.8418449124069,107.76890777764747,60.24546785574272,153.9723608897245,3.5,140.61630559858585
Workout,51.49402523330697,134.8565352419815,58.477197917041,172.35224461435072,6.0,275.03719569106323
Cycling,54.84305608752914,112.01459898049798,48.93471174932141,167.89550695028205,7.5,318.1050890548626
,59.97633289556302,166.70810333389898,62.3136892085897,156.9491515555419,9.8,601.3806070683783
Running,67.44233693144741,129.06247942313766,68.07435495431659,174.44133329943259,,730.3603951894613
Running,52.14490907366812,167.53475267898853,44.31084366088185,165.54836941254007,9.8,362.03660267801985
Walking,77.74671797788831,144.29417636427917,60.89085687926513,165.7637701661007,3.5,279.31568783283836
Yoga,42.39005042529364,,78.92352955904052,182.7651869109114,2.5,144.9546138740992
Workout,36.53357691498905,128.44884528545455,72.77967251241452,148.92000208483034,6.0,287.7070767686364
Cycling,52.1461472672008,88.1636914720571,69.4811980731295,148.7879609042905,7.5,437.66163130030094
Cycling,35.671776500148226,134.7606338766321,72.45454758769405,151.03994934159562,7.5,323.53650771863727
Walking,77.05129457550099,,58.115548761324504,168.63633233161534,3.5,252.8556301257015
Running,62.61966946270424,102.16354979461846,,161.40956416999722,9.8,568.2813691426836
Walking,55.00556288399029,168.05366896370117,80.26290536885789,162.2045354760608,3.5,251.21341557078452
Yoga,42.628386880827016,155.7646935246072,74.94367255309851,155.57583588383346,2.5,129.19015186604997
Yoga,31.850456571702743,155.07597446906158,56.044723740426754,181.65251273821698,,79.38501030790208
Workout,54.026500091355196,149.5527819162736,42.45531248386416,185.01017970072886,6.0,222.76403504726255
Workout,17.45805096306082,99.12777389685543,,173.98904562781536,6.0,122.82463895709581
Yoga,70.68727066882042,119.98801267982905,71.52241072959096,149.9271432715557,2.5,176.56715928828953
Yoga,36.44726589229253,121.51240896325282,57.100878287321244,160.13103142510775,2.5,107.79452641067863
Yoga,46.102134664814585,87.25657314752672,68.96081372960619,173.27461134619716,2.5,125.09829006272169
Walking,21.807978476134224,116.07497262890027,82.03724664678678,164.5417065223862,3.5,100.5855546996226
Yoga,54.459725262384424,116.34755060957391,63.88367506648311,,2.5,144.76966513573163
Cycling,30.92516774323343,133.14997368737406,67.80752183581855,177.4781537257833,7.5,276.232714243326
Running,52.984575806101965,193.3096900059586,73.2188462779948,184.07195726692203,9.8,616.0408556257324
Yoga,55.147869379547785,129.47759308488153,52.01498890006957,158.45134841343975,,106.38430769059606
Running,27.04735772822919,133.16286136424168,55.72340929985539,165.81284947031634,9.8,256.18245434900757
Walking,17.529417581720104,123.74474318089645,73.71393391884257,160.59236688202236,3.5,41.412559285686434
Running,70.6379983308909,148.44282200134361,65.4436102465893,144.992177600366,9.8,754.3749205053165
Walking,36.15401931941836,103.15206978385558,66.46110332371315,172.015877310572,3.5,124.21084071426434
,44.496976320912765,177.40093737884848,65.3994299342882,170.6344180125141,7.5,
Walking,49.70929049293484,126.89601981332952,76.7395276275435,159.53173846894654,3.5,189.752992183846
Walking,14.925997402035591,120.12025417422339,70.2285516853961,149.01944508071105,3.5,76.59285993500247
Workout,49.25332273639775,,70.38584109284974,161.158767409905,6.0,349.85017272608656
Yoga,41.982530723092744,107.72693519887866,79.66637789066927,172.31126655011113,2.5,
Yoga,27.129386045912177,147.98127457638333,84.27888629689627,178.37332880114423,2.5,91.97694355109016
Cycling,16.869280303245414,165.12925138988402,91.92310068521657,157.87421337132673,7.5,171.97692269021059
Cycling,52.1177109591454,123.96643068992476,58.05183566221672,176.0769635265756,7.5,367.4673820925925
Yoga,62.55424016389759,181.32104032699678,94.63288896810349,171.22470916188746,2.5,242.68675927806387
Workout,43.57181034785606,146.10728815653135,51.8387246785378,169.13234080784667,6.0,227.1497175385137
Yoga,11.310693163006263,146.41735649161075,88.22296883651751,152.06447854256788,2.5,49.418894341136905
Workout,18.853343656505395,164.14663337964976,57.39248169570349,152.49904523426792,6.0,72.08696979090215
Cycling,31.357525813518926,170.76837386590933,64.17272244554296,,7.5,259.44074426073354
Running,71.292394823215,136.54597466015952,65.22291134195568,161.73612482040028,9.8,724.9733415714738
Cycling,35.064986758022485,149.92263603442345,54.596351002063784,183.00746069236118,7.5,247.93321018729594
Cycling,30.628621544036,164.9085373290232,66.04062400107154,,7.5,248.57544079363097
Walking,6.5303040064777065,100.95472309096408,55.21594268194829,172.7125141425121,3.5,42.86284894509964
,26.86630419779778,86.7624400091838,50.180678855951605,160.35236761884664,3.5,65.15375222068154
Walking,15.341272920183396,128.5611519898524,64.53531640368519,169.72707312869346,3.5,73.36994448926811
Walking,19.936403381544,86.16271606451551,84.0785226829152,164.37018834212162,3.5,74.43183056345904
Workout,42.39901360317485,122.15012259230119,,166.77023128993784,6.0,264.7871221284311
Yoga,31.976715887776454,,,168.69614795900017,2.5,60.8889653660351
Running,73.98988905342691,123.10903084862184,54.85200448741018,162.50542694629885,9.8,680.5485678663961
Cycling,61.56006745414953,126.46017379740773,49.598287152385595,168.7446404069716,7.5,416.1967059056828
Workout,27.822321243793226,104.95833715947687,70.44632188346432,,6.0,182.0335753390655
Running,,149.7035885992736,86.06734862121735,157.45884584642693,9.8,306.9928916946186
Workout,67.65283871328386,103.41341582194151,67.50745342559784,176.8586582293256,,465.5838443505533
Workout,73.20084978966966,77.42745672362416,74.91976935844487,162.34796994359692,6.0,517.4139783653696
Cycling,5.0,124.8165306866695,82.94149292235772,161.29007699395376,7.5,
Yoga,41.85715247943403,152.8754981229989,64.56163580381427,171.99559361361074,2.5,96.37839671733116
Walking,34.96243384206546,131.99576979707442,63.175240620065004,,3.5,176.985616295782
Yoga,52.98240280119874,100.88007462299413,70.66506020756759,168.19169250564917,2.5,176.91624244922
Cycling,78.85336248323009,132.5487741851584,72.80022927341804,167.25747907611324,7.5,713.2262011715642
Cycling,30.318859613444033,140.95759261920875,48.212298935801485,,7.5,198.29855526517542
Cycling,5.0,132.25791728797316,68.548707515249,169.17585082103432,7.5,47.067932551205004
Running,51.580154002985275,123.38539382778535,64.99182308668166,150.5889829866753,9.8,
Yoga,67.79928137208405,142.15096704106872,55.525773930676245,151.3511842523425,2.5,135.78836553041384
Yoga,33.9248043696045,86.53932742949637,64.16227531786775,168.66463745562476,2.5,118.16305442372695
Workout,25.899250397206778,107.65111523093549,51.0161020176473,170.3658976731628,6.0,116.77307221904249
Workout,31.254811892446014,97.36979755486725,46.86886724151579,177.05049456838907,6.0,132.16832241619147
Workout,57.00410734262469,163.7096592997039,65.80217899569234,154.10632412435746,6.0,386.903991120454
Cycling,30.91078117430039,147.8007930247097,75.82492428074691,157.58720995724266,7.5,299.8911702848774
,46.57520600685691,134.62812585785045,60.8325111421597,169.64365793844357,2.5,118.5167488197666
Cycling,40.556058314798804,93.73445866617979,53.471248834307886,177.24277459355733,7.5,287.8648874069643
Running,38.492407751544675,148.60369472370297,55.33641457294401,166.9217479206318,9.8,324.68409465580726
Workout,54.02584653504466,164.6635033747954,71.58733421319863,156.2200105076203,6.0,423.64370413902947
Cycling,,144.28736841158906,85.00862261531117,180.0641702358115,7.5,313.32146346856894
Cycling,31.38826879635442,129.12056458741108,74.24547429712756,162.37633469768917,7.5,
Running,55.95205699999508,145.7929507962654,80.60950279098269,162.68799374736093,9.8,773.8735594032321
Walking,20.26149351662695,,52.42851562675797,150.64152610791598,3.5,47.77753424857666
Yoga,22.395596183553458,153.15190584099346,64.11284099918235,172.24087674946543,2.5,481.72642460223625
Walking,14.79371417312813,152.59214104482382,77.2242902050929,173.5260558938059,3.5,62.35554923286287
Workout,56.980218265531065,124.47336158474184,48.20986902527321,157.94168986609856,6.0,257.8641945813919
Cycling,37.89526063837465,113.48396542789726,57.09952143648306,182.51207059055665,7.5,262.8003720479389
Running,13.727697078418672,120.00442648284556,76.30422988449838,159.12871612777656,9.8,182.4142250326584
,57.076171246181374,143.39625837512335,68.1011092494602,171.25254478796063,9.8,655.1539202794139
Yoga,28.88915676849129,121.51400870505479,53.418668812607805,167.2364920529221,2.5,68.81296413550432
Walking,22.566438423262294,111.2367595461544,45.430143113517076,144.74443805039476,3.5,27.844257711614883
,36.08642882246096,129.97616571866985,81.04778217638008,170.43903483544833,2.5,134.57417560683066
Cycling,69.57447218935783,157.68642326672378,40.35938739750894,169.54124646170254,7.5,348.1552478161195
,32.1007560700686,133.3777016783516,72.58874214764366,147.3361733605522,2.5,75.0400740431999
Running,51.50677728231169,123.09455009998932,58.603466775359635,180.25333273699542,9.8,499.945571898057
Running,54.541600409019075,138.01079482366913,77.56481979636021,169.58188429861445,9.8,713.6599935376154
Workout,48.86546596012812,132.1009802262467,,177.39401133421302,6.0,256.64983297711586
Workout,65.42143299348524,81.65907397475806,96.37758722434123,147.83892787228874,6.0,648.982640302887
Cycling,,147.41897857547897,69.82758626826057,160.89567703717668,7.5,234.94534249229426
Walking,19.133303138993277,140.18646099867772,71.80483062542707,176.806025060015,3.5,89.64812871655478
Yoga,18.740666879500104,130.40429497364366,55.723433758677885,149.31708644035794,2.5,37.402523872833626
Cycling,37.110631694004134,156.558917518073,63.399435989614084,,7.5,310.4730706038167
Workout,21.05906684318942,,63.71061112692583,169.06501572560595,6.0,152.45217874284384
Yoga,42.95081823730657,149.9692165368388,86.5528199510202,146.05419670241233,2.5,170.74979170605008
Workout,41.53976839449787,108.74247959911165,69.80692125713344,151.78610243335896,6.0,283.70059940095234
Yoga,60.37146606372082,109.607222234326,71.52595647683886,178.8208423499758,2.5,199.62354764463257
Walking,45.8228861647208,157.9333885000496,71.39178651778238,,3.5,198.55665632037972
Cycling,31.676962882771036,83.06940182637001,72.54333078901516,176.76700093659377,7.5,267.79754037098553
Yoga,48.21698408865366,126.27881212094715,48.32655788308652,166.82095595894847,2.5,89.4601906689087
Running,19.396119602041185,140.99564517577707,89.59121729644058,189.55896436994846,9.8,273.21974162453034
Running,39.237186239513655,86.23980661381239,54.47013713366049,169.38732283195344,9.8,309.32703189329925
Yoga,46.388024671911616,135.85858097125748,64.53914797197095,177.69778940434898,2.5,144.81174385473108
Yoga,42.58635196300253,,83.37779477025953,162.53913563509693,2.5,209.97190576971298
Yoga,48.30130189871968,92.86059824741311,88.21550356084833,167.1072960841834,2.5,201.70544427262357
Running,27.119079685744175,171.45425516735395,74.6714489567777,171.41870777429025,9.8,334.01061232882716
Running,63.04062805619032,104.75424809752725,58.94366372305344,173.07806458545306,9.8,596.6050702896663
Yoga,76.44337898791414,144.36840616192575,66.5328146353316,164.61009063613974,2.5,193.41470698130462
,7.946477102828112,127.91008929103418,67.00360734929426,165.02744389691946,6.0,56.2571707371804
Workout,15.688040080915037,131.7378905925113,67.4286854877096,,,125.1485223186596
Walking,40.86166016048771,97.91262160814608,,170.01263122150206,3.5,106.25873958116253
Cycling,34.868980388942525,161.51182405882648,80.12131438874584,154.7494160241096,7.5,400.50377107069573
Workout,,,66.61506771125335,167.24961151682737,6.0,491.43968982873815
Running,,,56.333374772600706,168.2077392669841,9.8,412.9799086360567
Workout,67.85090507451915,98.56456948552433,59.0192829470307,,6.0,401.8570634512946
Walking,5.0,125.46913415303266,68.23820042610456,174.05926832908693,3.5,20.035336865835617
Walking,56.28338966664704,135.23823099255517,48.16512020529912,169.12744623221957,3.5,146.75851530517673
Cycling,25.68966361483358,,75.54122091399148,188.30649313469144,7.5,244.22789716572703
Workout,25.369148607606853,146.6696336168105,67.8167636289169,164.73986487595616,6.0,163.04993262384326
,35.03283947175752,125.1520364519031,83.78827540431311,176.36111084032714,9.8,505.1968510138535
Running,11.508327205378158,183.05065115751717,65.93100465361485,170.39125571530886,9.8,156.34555884192017
Yoga,48.85571050643705,130.9960580547045,51.976784722573406,184.21439526553286,2.5,98.03591615656606
